checklist,taxonID,exemplar id,canonicalName
0,35490635,1599,Cercopithecus ascanius
0,35501934,1599,Cercopithecus ascanius ascanius
0,35500909,5246,Allochrocebus solatus
0,35490652,5246,Cercopithecus solatus
0,35500908,1600,Allochrocebus preussi
0,35501916,5247,Allochrocebus preussi insularis
0,35502125,5247,Cercopithecus preussi insularis
0,35501915,1600,Allochrocebus preussi preussi
0,35490651,1600,Cercopithecus preussi
0,35500907,5248,Allochrocebus lhoesti
0,35490643,5248,Cercopithecus lhoesti
0,35500836,1601,Saguinus martinsi
0,35501819,1601,Saguinus martinsi martinsi
0,35490565,1602,Saguinus imperator
0,35501817,1602,Saguinus imperator imperator
0,35490566,5249,Saguinus inustus
0,35509543,5249,Leontocebus midas inustus
0,35490567,1603,Saguinus labiatus
0,35501814,1603,Saguinus labiatus labiatus
0,35490570,1604,Saguinus mystax
0,35501811,1604,Saguinus mystax mystax
0,35501812,1605,Saguinus mystax pileatus
0,35501369,1605,Saguinus pileatus
0,35502320,1606,Midas pileatus juruanus
0,35490562,5250,Saguinus bicolor
0,35509492,5250,Midas bicolor
0,54938464,5251,Mico
0,35509452,1607,Mico humilis
0,35501056,1607,Callithrix humilis
0,35500813,1607,Callibella humilis
0,35500815,5252,Mico leucippe
0,35501058,5252,Callithrix leucippe
0,35500816,5253,Mico emiliae
0,35501055,5253,Callithrix emiliae
0,35500821,1608,Mico marcai
0,35502312,1608,Callithrix argentata marcai
0,35501752,1608,Callithrix marcai
0,35501064,1609,Callithrix manicorensis
0,35500822,1609,Mico manicorensis
0,35500820,5254,Mico nigriceps
0,35501069,5254,Callithrix nigriceps
0,35500826,5255,Mico saterei
0,35501072,5255,Callithrix saterei
0,35500824,5256,Mico mauesi
0,35501065,5256,Callithrix mauesi
0,35500823,5257,Mico acariensis
0,35501049,5257,Callithrix acariensis
0,54918635,5258,Leontocebus
0,35509491,1612,Leontocebus weddelli
0,35509546,1610,Leontocebus weddelli crandalli
0,35509547,1610,Saguinus fuscicollis crandalli
0,35501810,1610,Saguinus weddelli crandalli
0,35509545,1611,Leontocebus weddelli melanoleucus
0,35501809,1611,Saguinus weddelli melanoleucus
0,35501366,1611,Saguinus melanoleucus
0,35509544,1612,Leontocebus weddelli weddelli
0,35501808,1612,Saguinus weddelli weddelli
0,35500833,1612,Saguinus weddelli
0,35502274,1612,Saguinus fuscicollis weddelli
0,35509482,1613,Leontocebus fuscus
0,35509461,1613,Leontocebus fuscicollis fuscus
0,35502267,1613,Saguinus fuscicollis fuscus
0,35509483,1613,Leontopithecus fuscus
0,35500828,1613,Saguinus fuscus
0,35509484,1614,Leontocebus leucogenys
0,35500830,1614,Saguinus leucogenys
0,35502270,1614,Saguinus fuscicollis leucogenys
0,35509486,1615,Leontocebus lagonotus
0,35500829,1615,Saguinus lagonotus
0,35501394,1615,Midas lagonotus
0,35502269,1615,Saguinus fuscicollis lagonotus
0,35509485,1616,Leontocebus illigeri
0,35500831,1616,Saguinus illigeri
0,35502268,1616,Saguinus fuscicollis illigeri
0,35509489,1617,Leontocebus nigrifrons
0,35502272,1617,Saguinus fuscicollis nigrifrons
0,35509490,1617,Hapale nigrifrons
0,35500832,1617,Saguinus nigrifrons
0,35509487,5259,Leontocebus tripartitus
0,35490573,5259,Saguinus tripartitus
0,35509488,5259,Midas tripartitus
0,35509436,1618,Leontocebus cruzlimai
0,35501805,1618,Saguinus fuscicollis cruzlimai
0,35509437,1619,Leontocebus fuscicollis
0,35509462,1619,Leontocebus fuscicollis fuscicollis
0,35501803,1619,Saguinus fuscicollis fuscicollis
0,35509463,5260,Leontocebus fuscicollis avilapiresi
0,35501804,5260,Saguinus fuscicollis avilapiresi
0,35509464,5261,Leontocebus fuscicollis primitivus
0,35501807,5261,Saguinus fuscicollis primitivus
0,35509465,5262,Leontocebus fuscicollis mura
0,35501806,5262,Saguinus fuscicollis mura
0,35490563,1619,Saguinus fuscicollis
0,35509440,1619,Midas fuscicollis
0,35509438,1621,Leontocebus nigricollis
0,35509468,5263,Leontocebus nigricollis hernandezi
0,35501802,5263,Saguinus nigricollis hernandezi
0,35509467,1620,Leontocebus nigricollis graellsi
0,35501363,1620,Saguinus graellsi
0,35501801,1620,Saguinus nigricollis graellsi
0,35509466,1621,Leontocebus nigricollis nigricollis
0,35501800,1621,Saguinus nigricollis nigricollis
0,35490571,1621,Saguinus nigricollis
0,35509439,1621,Midas nigricollis
0,35502409,1622,Jacchus rosalia brasiliensis
0,54829436,5264,Cebuella
0,35500812,1624,Cebuella pygmaea
0,35501799,1623,Cebuella pygmaea niveiventris
0,35502064,1623,Callithrix pygmaea niveiventris
0,35501798,1624,Cebuella pygmaea pygmaea
0,35490556,1624,Callithrix pygmaea
0,54824269,5265,Callithrix
0,35490552,5266,Callithrix geoffroyi
0,35490554,5267,Callithrix jacchus
0,35509458,1625,Saimiri collinsi
0,35501826,1625,Saimiri sciureus collinsi
0,35500838,1626,Saimiri macrodon
0,35502282,1626,Saimiri sciureus macrodon
0,35500837,1628,Saimiri cassiquiarensis
0,35501823,1628,Saimiri cassiquiarensis cassiquiarensis
0,35502280,1627,Saimiri sciureus codajazensis
0,35502279,1628,Saimiri sciureus cassiquiarensis
0,35501824,1629,Saimiri cassiquiarensis albigena
0,35502278,1629,Saimiri sciureus albigena
0,35490619,1630,Saimiri oerstedii
0,35501821,1630,Saimiri oerstedii oerstedii
0,35490618,1632,Saimiri boliviensis
0,35501827,1632,Saimiri boliviensis boliviensis
0,35502277,1631,Saimiri boliviensis pluvialis
0,35489407,1633,Saimiri sciureus
0,35501825,1633,Saimiri sciureus sciureus
0,35500842,5268,Sapajus libidinosus
0,35501087,5268,Cebus libidinosus
0,35500843,5269,Sapajus xanthosternos
0,35501095,5269,Cebus xanthosternos
0,35500844,1634,Sapajus flavius
0,35500839,5270,Sapajus nigritus
0,35502088,1635,Cebus nigritus cucullatus
0,35501091,5270,Cebus nigritus
0,35502085,1636,Cebus libidinosus pallidus
0,35500841,5271,Sapajus robustus
0,35502089,5271,Cebus nigritus robustus
0,35500845,1637,Sapajus apella
0,35501829,1637,Sapajus apella apella
0,35502074,1637,Cebus apella apella
0,35501830,5272,Sapajus apella margaritae
0,35502079,5272,Cebus apella margaritae
0,35490615,1637,Cebus apella
0,35502081,1638,Cebus apella tocantinus
0,35502076,1639,Cebus apella macrocephalus
0,35500846,1639,Sapajus macrocephalus
0,35502083,1640,Cebus libidinosus juruanus
0,35500849,1641,Cebus unicolor
0,35502071,1641,Cebus albifrons unicolor
0,35500853,1642,Cebus cesarae
0,35500854,1643,Cebus versicolor
0,35502072,1643,Cebus albifrons versicolor
0,35500856,1644,Cebus aequatorialis
0,35502066,1644,Cebus albifrons aequatorialis
0,35500848,1645,Cebus cuscinus
0,35502068,1645,Cebus albifrons cuscinus
0,35500847,1646,Cebus yuracus
0,35490616,1647,Cebus capucinus
0,35501833,1647,Cebus capucinus capucinus
0,35501834,1648,Cebus capucinus curtus
0,35490617,1650,Cebus olivaceus
0,35501832,1649,Cebus olivaceus castaneus
0,35501831,1650,Cebus olivaceus olivaceus
0,35501079,1649,Cebus castaneus
0,35500875,1656,Lagothrix lagothricha
0,35509469,1651,Lagothrix lagothricha poeppigii
0,35500878,1651,Lagothrix poeppigii
0,35509471,1652,Lagothrix lagothricha cana
0,35501873,1652,Lagothrix cana cana
0,35500877,1652,Lagothrix cana
0,35509470,1654,Lagothrix lagothricha tschudii
0,35501538,1653,Alouatta nigra
0,35501874,1654,Lagothrix cana tschudii
0,35509472,1655,Lagothrix lagothricha lugens
0,35500876,1655,Lagothrix lugens
0,35501870,1655,Lagothrix lugens lugens
0,35509473,1656,Lagothrix lagothricha lagothricha
0,35490600,1657,Lagothrix flavicauda
0,35500879,1657,Oreonax flavicauda
0,35500874,1658,Ateles hybridus
0,35501868,1658,Ateles hybridus hybridus
0,35490597,1661,Ateles geoffroyi
0,35501471,1659,Ateles cucullatus
0,35501467,1660,Ateles tricolor
0,35501859,1661,Ateles geoffroyi geoffroyi
0,35490594,5273,Ateles chamek
0,35502334,1662,Ateles ater peruvianus
0,35490596,1663,Ateles fusciceps
0,35501866,1663,Ateles fusciceps fusciceps
0,35500873,1666,Alouatta guariba
0,35501852,1666,Alouatta guariba guariba
0,35501461,1664,Alouatta beniensis
0,35501460,1665,Stentor fusca
0,35490577,1665,Alouatta fusca
0,35500871,5274,Alouatta discolor
0,35501753,5274,Mycetes discolor
0,35500872,1667,Alouatta ululata
0,35502421,1667,Alouatta belzebul ululata
0,35500868,1668,Alouatta arctoidea
0,35502051,1668,Alouatta seniculus arctoidea
0,35500990,1669,Alouatta insulanus
0,35502327,1670,Mycetes belzebul mexianae
0,35490575,5275,Alouatta caraya
0,35500992,1671,Stentor niger
0,35490581,1675,Alouatta seniculus
0,35501850,1673,Alouatta seniculus juara
0,35502050,1672,Alouatta seniculus amazonica
0,35501849,1675,Alouatta seniculus seniculus
0,35502054,1674,Alouatta seniculus caucensis
0,35500995,1676,Mycetes villosus
0,35490578,1678,Alouatta palliata
0,35501855,1677,Alouatta palliata trabeata
0,35502048,1677,Alouatta coibensis trabeata
0,35501854,1678,Alouatta palliata palliata
0,35501857,1679,Alouatta palliata aequatorialis
0,35501856,1680,Alouatta palliata coibensis
0,35490576,1680,Alouatta coibensis
0,35502047,1680,Alouatta coibensis coibensis
0,35500861,1681,Aotus azarae
0,35501835,1681,Aotus azarae azarae
0,35501837,1682,Aotus azarae infulatus
0,35490587,1682,Aotus infulatus
0,35500858,1683,Aotus griseimembra
0,35502058,1683,Aotus lemurinus griseimembra
0,35500859,1684,Aotus zonalis
0,35502059,1684,Aotus lemurinus zonalis
0,35490591,5276,Aotus vociferans
0,35500999,1685,Aotus gularis
0,35490583,1686,Aotus brumbacki
0,35502057,1686,Aotus lemurinus brumbacki
0,35491013,1687,Elephas maximus
0,35496629,1687,Elephas maximus maximus
0,35499010,1689,Perognathus alticolus
0,35499251,1689,Perognathus alticolus alticolus
0,35499315,1688,Perognathus alticola alticola
0,35499252,1690,Perognathus alticolus inexpectatus
0,35499316,1690,Perognathus alticola inexpectatus
0,35489529,1688,Perognathus alticola
0,35490158,1691,Perognathus merriami
0,35499298,1691,Perognathus merriami merriami
0,35499299,1692,Perognathus merriami gilvus
0,35489541,1695,Perognathus longimembris
0,35499297,1693,Perognathus longimembris venustus
0,35499292,1694,Perognathus longimembris nevadensis
0,35492245,1695,Perognathus longimembris longimembris
0,35492240,1697,Perognathus longimembris pacificus
0,35499313,1696,Perognathus longimembris cantwelli
0,35499017,1697,Perognathus pacificus
0,35489539,1699,Perognathus inornatus
0,35499282,1698,Perognathus inornatus neglectus
0,35499281,1699,Perognathus inornatus inornatus
0,35489543,1707,Perognathus parvus
0,35499300,1700,Perognathus parvus bullatus
0,35499301,1701,Perognathus parvus clarus
0,35499303,1702,Perognathus parvus idahoensis
0,35499307,1703,Perognathus parvus olivaceus
0,35499310,1704,Perognathus parvus yakimensis
0,35492248,1705,Perognathus parvus xanthonotus
0,35499016,1705,Perognathus xanthonotus
0,35499309,1706,Perognathus parvus xanthanotus
0,35489546,1706,Perognathus xanthanotus
0,35492249,1707,Perognathus parvus parvus
0,35489534,1708,Perognathus fasciatus
0,35499257,1708,Perognathus fasciatus fasciatus
0,35489530,1709,Perognathus amplus
0,35499253,1709,Perognathus amplus amplus
0,35499317,1710,Perognathus amplus ammodytes
0,35499256,1711,Perognathus amplus taylori
0,35489536,1714,Perognathus flavus
0,35499269,1712,Perognathus flavus bunkeri
0,35499270,1713,Perognathus flavus fuliginosus
0,35499267,1714,Perognathus flavus flavus
0,35499268,1715,Perognathus flavus bimaculatus
0,35499277,1716,Perognathus flavus parviceps
0,35499276,1717,Perognathus flavus pallescens
0,35499275,1718,Perognathus flavus mexicanus
0,35499274,1719,Perognathus flavus medius
0,35499271,1720,Perognathus flavus fuscus
0,35499280,1721,Perognathus flavus sonoriensis
0,35489535,1724,Perognathus flavescens
0,35499260,1722,Perognathus flavescens apache
0,35499261,1723,Perognathus flavescens caryi
0,35499259,1724,Perognathus flavescens flavescens
0,35499265,1725,Perognathus flavescens perniger
0,35499266,1726,Perognathus flavescens relictus
0,35499264,1727,Perognathus flavescens melanotis
0,35499314,1727,Perognathus apache melanotis
0,35489528,1728,Microdipodops pallidus
0,35499131,1728,Microdipodops pallidus pallidus
0,35499132,1729,Microdipodops pallidus ammophilus
0,35489527,1733,Microdipodops megacephalus
0,35499127,1730,Microdipodops megacephalus oregonus
0,35499120,1731,Microdipodops megacephalus ambiguus
0,35499119,1732,Microdipodops megacephalus albiventer
0,35499118,1733,Microdipodops megacephalus megacephalus
0,35499124,1734,Microdipodops megacephalus medius
0,35492233,1735,Liomys spectabilis
0,35492231,1736,Liomys pictus
0,35499162,1736,Liomys pictus pictus
0,35499163,1737,Liomys pictus annectens
0,35492232,1738,Liomys salvini
0,35499166,1738,Liomys salvini salvini
0,35499168,1739,Liomys salvini vulcani
0,35489526,1742,Liomys irroratus
0,35499158,1740,Liomys irroratus guerrerensis
0,35499161,1741,Liomys irroratus torridus
0,35499155,1742,Liomys irroratus irroratus
0,35499157,1743,Liomys irroratus bulleri
0,35499156,1744,Liomys irroratus alleni
0,54897816,5277,Heteromys
0,35492227,1745,Heteromys goldmani
0,35499147,1745,Heteromys desmarestianus goldmani
0,35492228,1746,Heteromys nelsoni
0,35492224,1748,Heteromys australis
0,35499142,1747,Heteromys australis pacificus
0,35499140,1748,Heteromys australis australis
0,35492225,1750,Heteromys desmarestianus
0,35499153,1749,Heteromys desmarestianus underwoodi
0,35499143,1750,Heteromys desmarestianus desmarestianus
0,35499146,1751,Heteromys desmarestianus fuscatus
0,35499149,1752,Heteromys desmarestianus planifrons
0,35492223,1753,Heteromys anomalus
0,35499136,1753,Heteromys anomalus anomalus
0,35499139,1754,Heteromys anomalus jesupi
0,35499019,1755,Dipodomys ornatus
0,35499107,1755,Dipodomys phillipsii ornatus
0,35492222,1756,Dipodomys phillipsii
0,35499105,1756,Dipodomys phillipsii phillipsii
0,35499108,1757,Dipodomys phillipsii perotensis
0,35499020,1757,Dipodomys perotensis
0,35492221,1758,Dipodomys nelsoni
0,35490489,1759,Dipodomys simulans
0,35499109,1759,Dipodomys simulans simulans
0,35489525,1761,Dipodomys venustus
0,35492246,1760,Dipodomys venustus elephantinus
0,35489515,1760,Dipodomys elephantinus
0,35492247,1761,Dipodomys venustus venustus
0,35489510,1762,Dipodomys agilis
0,35499023,1762,Dipodomys agilis agilis
0,35489521,1775,Dipodomys ordii
0,35499099,1763,Dipodomys ordii utahensis
0,35499094,1764,Dipodomys ordii pullus
0,35499095,1765,Dipodomys ordii richardsoni
0,35499090,1766,Dipodomys ordii pallidus
0,35499088,1767,Dipodomys ordii obscurus
0,35499085,1768,Dipodomys ordii monoensis
0,35499084,1769,Dipodomys ordii medius
0,35499079,1770,Dipodomys ordii fremonti
0,35499081,1771,Dipodomys ordii longipes
0,35499073,1772,Dipodomys ordii columbianus
0,35499334,1772,Perodipus ordi columbianus
0,35499072,1773,Dipodomys ordii cineraceus
0,35499070,1774,Dipodomys ordii chapmani
0,35499068,1775,Dipodomys ordii ordii
0,35489519,1782,Dipodomys microps
0,35499065,1776,Dipodomys microps preblei
0,35499066,1777,Dipodomys microps russeolus
0,35499064,1778,Dipodomys microps occidentalis
0,35499062,1779,Dipodomys microps idahoensis
0,35499061,1780,Dipodomys microps centralis
0,35499059,1781,Dipodomys microps bonnevillei
0,35492244,1782,Dipodomys microps microps
0,35489520,1785,Dipodomys nitratoides
0,35490005,1783,Dipodomys nitratoides brevinasus
0,35490006,1783,Dipodomys merriami brevinasus
0,35489910,1784,Dipodomys nitratoides exilis
0,35490004,1784,Dipodomys merriami exilis
0,35489909,1785,Dipodomys nitratoides nitratoides
0,35490003,1785,Dipodomys merriami nitratoides
0,35489524,1786,Dipodomys stephensi
0,35489522,1790,Dipodomys panamintinus
0,35499102,1787,Dipodomys panamintinus caudatus
0,35499103,1788,Dipodomys panamintinus leucogenys
0,35499104,1789,Dipodomys panamintinus mohavensis
0,35499100,1790,Dipodomys panamintinus panamintinus
0,35499022,1790,Perodipus panamintinus
0,35489523,1792,Dipodomys spectabilis
0,35499112,1791,Dipodomys spectabilis baileyi
0,35499111,1792,Dipodomys spectabilis spectabilis
0,35499114,1793,Dipodomys spectabilis intermedius
0,35489513,1794,Dipodomys deserti
0,35499029,1794,Dipodomys deserti deserti
0,35499030,1795,Dipodomys deserti aquilus
0,35499031,1796,Dipodomys deserti arizonae
0,35499032,1797,Dipodomys deserti sonoriensis
0,35489511,1799,Dipodomys californicus
0,35499026,1798,Dipodomys californicus saxatilis
0,35492242,1799,Dipodomys californicus californicus
0,35489512,1800,Dipodomys compactus
0,35499027,1800,Dipodomys compactus compactus
0,35489517,1801,Dipodomys ingens
0,35490002,1801,Perodipus ingens
0,35489518,1809,Dipodomys merriami
0,35499056,1802,Dipodomys merriami vulcani
0,35499052,1803,Dipodomys merriami olivaceus
0,35499048,1804,Dipodomys merriami margaritae
0,35492220,1804,Dipodomys margaritae
0,35499040,1805,Dipodomys merriami ambiguus
0,35499045,1806,Dipodomys merriami collinus
0,35499047,1807,Dipodomys merriami insularis
0,35492219,1807,Dipodomys insularis
0,35492243,1809,Dipodomys merriami merriami
0,35499311,1808,Dipodomys merriami nevadensis
0,35492239,1810,Dipodomys merriami parvus
0,35489516,1812,Dipodomys heermanni
0,35499036,1811,Dipodomys heermanni goldmani
0,35489908,5278,Dipodomys heermanni morroensis
0,35490001,5278,Perodipus heermanni morroensis
0,35489907,1812,Dipodomys heermanni heermanni
0,35499018,1813,Chaetodipus siccus
0,35499178,1813,Chaetodipus arenarius siccus
0,35499008,1814,Chaetodipus dalquesti
0,35499009,1815,Chaetodipus rudinoris
0,35499227,1815,Chaetodipus rudinoris rudinoris
0,35499228,1816,Chaetodipus rudinoris extimus
0,35492236,1817,Chaetodipus goldmani
0,35492234,1818,Chaetodipus arenarius
0,35499169,1818,Chaetodipus arenarius arenarius
0,35499171,1819,Chaetodipus arenarius albulus
0,35499173,1820,Chaetodipus arenarius ammophilus
0,35499011,1818,Perognathus arenarius
0,35492238,1822,Chaetodipus pernix
0,35499226,1821,Chaetodipus pernix rostratus
0,35499225,1822,Chaetodipus pernix pernix
0,35490180,1823,Chaetodipus fallax
0,35499192,1823,Chaetodipus fallax fallax
0,35499320,1823,Perognathus fallax fallax
0,35499195,1824,Chaetodipus fallax majusculus
0,35499196,1825,Chaetodipus fallax pallidus
0,35499319,1825,Perognathus fallax pallidus
0,35489533,1823,Perognathus fallax
0,35490156,1828,Chaetodipus penicillatus
0,35499221,1826,Chaetodipus penicillatus pricei
0,35499220,1827,Chaetodipus penicillatus angustirostris
0,35499219,1828,Chaetodipus penicillatus penicillatus
0,35499224,1829,Chaetodipus penicillatus stephensi
0,35499223,1830,Chaetodipus penicillatus sobrinus
0,35489544,1828,Perognathus penicillatus
0,35490155,1832,Chaetodipus nelsoni
0,35499218,1831,Chaetodipus nelsoni canescens
0,35499217,1832,Chaetodipus nelsoni nelsoni
0,35489542,1832,Perognathus nelsoni
0,35490157,1833,Chaetodipus spinatus
0,35499233,1833,Chaetodipus spinatus spinatus
0,35499241,1834,Chaetodipus spinatus magdalenae
0,35499238,1835,Chaetodipus spinatus lambi
0,35499249,1836,Chaetodipus spinatus rufescens
0,35499246,1837,Chaetodipus spinatus peninsulae
0,35489545,1833,Perognathus spinatus
0,35490152,1838,Chaetodipus formosus
0,35499198,1838,Chaetodipus formosus formosus
0,35499199,1839,Chaetodipus formosus cinerascens
0,35489537,1838,Perognathus formosus
0,35490154,1840,Chaetodipus intermedius
0,35499209,1840,Chaetodipus intermedius intermedius
0,35499214,1841,Chaetodipus intermedius minimus
0,35499216,1842,Chaetodipus intermedius rupestris
0,35499215,1843,Chaetodipus intermedius phasma
0,35489540,1840,Perognathus intermedius
0,35490153,1845,Chaetodipus hispidus
0,35499325,5279,Chaetodipus hispidus conditi
0,35499326,5279,Perognathus hispidus conditi
0,35499205,1845,Chaetodipus hispidus hispidus
0,35499208,1844,Chaetodipus hispidus zacatecae
0,35499324,1844,Perognathus hispidus zacatecae
0,35499206,5280,Chaetodipus hispidus paradoxus
0,35499327,5280,Perognathus hispidus paradoxus
0,35499328,1846,Perognathus hispidus latirostris
0,35499207,1847,Chaetodipus hispidus spilotus
0,35499331,1846,Chaetodipus hispidus latirostris
0,35499332,1848,Chaetodipus hispidus maximus
0,35499329,1848,Perognathus hispidus maximus
0,35499330,1847,Perognathus hispidus spilotus
0,35489538,1845,Perognathus hispidus
0,35490161,1849,Chaetodipus californicus
0,35499182,1849,Chaetodipus californicus californicus
0,35499183,1850,Chaetodipus californicus bensoni
0,35499184,1851,Chaetodipus californicus bernardinus
0,35499186,1852,Chaetodipus californicus femoralis
0,35499014,1852,Perognathus femoralis
0,35499318,1852,Perognathus californicus femoralis
0,35489532,1849,Perognathus californicus
0,35490159,1853,Chaetodipus eremicus
0,35499190,1853,Chaetodipus eremicus eremicus
0,35499191,1854,Chaetodipus eremicus atrodorsalis
0,35499013,1853,Perognathus eremicus
0,35490190,1855,Chaetodipus baileyi
0,35499180,1855,Chaetodipus baileyi baileyi
0,35489531,1855,Perognathus baileyi
0,35509385,1857,Pedetes surdaster
0,35509395,1856,Pedetes cafer dentatus
0,35509397,1857,Pedetes capensis surdaster
0,35490731,1860,Pedetes capensis
0,35509392,1858,Pedetes cafer damarensis
0,35509391,1859,Pedetes cafer orangiae
0,35509388,1860,Yerbua capensis
0,35509387,1861,Pedetes typicus
0,35509398,1860,Pedetes capensis capensis
0,35509393,1862,Pedetes cafer salinae
0,35490878,1863,Spalacopus cyanus
0,35497572,1863,Spalacopus cyanus cyanus
0,35490875,1864,Octodontomys gliroides
0,35490870,1865,Aconaemys fuscus
0,35490781,1866,Petromus typicus
0,35497429,1866,Petromus typicus typicus
0,35497432,1867,Petromus typicus cinnamomeus
0,54905069,5281,Hystrix
0,35490772,1868,Hystrix africaeaustralis
0,35497422,1868,Hystrix africaeaustralis africaeaustralis
0,35497423,1869,Hystrix africaeaustralis zuluensis
0,35490775,1870,Hystrix brachyura
0,35497424,1870,Hystrix brachyura brachyura
0,35497428,1871,Hystrix brachyura yunnanensis
0,35490774,1872,Hystrix indica
0,35490776,1873,Hystrix javanica
0,35490771,1874,Atherurus macrourus
0,35490770,1875,Atherurus africanus
0,35489640,1876,Myocastor coypus
0,35497610,1876,Myocastor coypus coypus
0,35497612,1877,Myocastor coypus melanops
0,35499594,1879,Xerospermophilus tereticaudus
0,35500525,1879,Xerospermophilus tereticaudus tereticaudus
0,35500516,1878,Spermophilus tereticaudus vociferans
0,35493408,1879,Spermophilus tereticaudus tereticaudus
0,35500524,1880,Xerospermophilus tereticaudus chlorus
0,35493407,1880,Spermophilus tereticaudus chlorus
0,35489451,1879,Spermophilus tereticaudus
0,35499592,1881,Xerospermophilus perotensis
0,35493331,1881,Spermophilus perotensis
0,35499593,1885,Xerospermophilus spilosoma
0,35500375,1882,Xerospermophilus spilosoma cabrerai
0,35500378,1883,Xerospermophilus spilosoma marginatus
0,35500381,1884,Xerospermophilus spilosoma pallescens
0,35500370,1885,Xerospermophilus spilosoma spilosoma
0,35489450,1885,Spermophilus spilosoma
0,35499591,5282,Xerospermophilus mohavensis
0,35489447,5282,Spermophilus mohavensis
0,55059683,5283,Xerus
0,35493361,1886,Xerus erythropus
0,35500124,1886,Xerus erythropus erythropus
0,35493362,5284,Xerus inauris
0,35499623,5284,Sciurus inauris
0,35493363,1887,Xerus princeps
0,35493364,1889,Xerus rutilus
0,35500132,1888,Xerus rutilus dorsalis
0,35500130,1889,Xerus rutilus rutilus
0,35500136,1890,Xerus rutilus saturatus
0,35499605,1891,Urocitellus undulatus
0,35500400,1891,Urocitellus undulatus undulatus
0,35500517,1892,Urocitellus undulatus eversmanni
0,35493335,1891,Spermophilus undulatus
0,35499604,1893,Urocitellus townsendii
0,35500389,5285,Urocitellus townsendii nancyae
0,35500535,5285,Spermophilus townsendii nancyae
0,35500388,1893,Urocitellus townsendii townsendii
0,35500536,1893,Spermophilus townsendii townsendii
0,35489452,1893,Spermophilus townsendii
0,35499606,5286,Urocitellus washingtoni
0,35489455,5286,Spermophilus washingtoni
0,35500520,1894,Spermophilus washingtoni loringi
0,35499601,1895,Urocitellus mollis
0,35500353,1895,Urocitellus mollis mollis
0,35490174,1895,Spermophilus mollis
0,35499600,1896,Urocitellus elegans
0,35500333,1896,Urocitellus elegans elegans
0,35500335,1897,Urocitellus elegans nevadensis
0,35500539,1897,Spermophilus elegans nevadensis
0,35489443,1896,Spermophilus elegans
0,35499603,1898,Urocitellus richardsonii
0,35489448,1898,Spermophilus richardsonii
0,35499602,1899,Urocitellus parryii
0,35500359,5287,Urocitellus parryii kodiacensis
0,35500531,5287,Spermophilus parryii kodiacensis
0,35500358,5288,Urocitellus parryii kennicottii
0,35500530,5288,Spermophilus parryii kennicottii
0,35500357,5289,Urocitellus parryii ablusus
0,35500529,5289,Spermatophilus parryii ablusus
0,35500356,1899,Urocitellus parryii parryii
0,35500361,5290,Urocitellus parryii lyratus
0,35500532,5290,Spermophilus parryii lyratus
0,35500362,5291,Urocitellus parryii nebulicola
0,35500533,5291,Spermophilus parryii nebulicola
0,35500363,1900,Urocitellus parryii osgoodi
0,35499616,1900,Spermophilus osgoodi
0,35500534,1900,Spermophilus parryii osgoodi
0,35489437,1899,Spermophilus parryii
0,35499595,5292,Urocitellus armatus
0,35489438,5292,Spermophilus armatus
0,35499598,1901,Urocitellus canus
0,35500617,1901,Urocitellus canus canus
0,35500545,1901,Spermophilus mollis canus
0,35500618,5293,Urocitellus canus vigilis
0,35499567,5293,Spermophilus vigilis
0,35490169,1901,Spermophilus canus
0,35499599,1902,Urocitellus columbianus
0,35500331,1902,Urocitellus columbianus columbianus
0,35489442,1902,Spermophilus columbianus
0,35499596,1904,Urocitellus beldingi
0,35500326,1903,Urocitellus beldingi oregonus
0,35499608,1903,Spermophilus oregonus
0,35500324,1904,Urocitellus beldingi beldingi
0,35489440,1904,Spermophilus beldingi
0,35499597,1905,Urocitellus brunneus
0,35500526,1905,Urocitellus brunneus brunneus
0,35500537,1905,Spermophilus brunneus brunneus
0,35500513,5294,Urocitellus brunneus endemicus
0,35500538,5294,Spermophilus brunneus endemicus
0,35489441,1905,Spermophilus brunneus
0,55033870,5295,Sundasciurus
0,35493351,1906,Sundasciurus fraterculus
0,35493350,1907,Sundasciurus tenuis
0,35500100,1907,Sundasciurus tenuis tenuis
0,35493343,1910,Sundasciurus lowii
0,35500097,1908,Sundasciurus lowii natunensis
0,35500099,1909,Sundasciurus lowii seimundi
0,35500093,1910,Sundasciurus lowii lowii
0,35493347,1911,Sundasciurus rabori
0,35493346,1912,Sundasciurus philippinensis
0,35493340,1913,Sundasciurus hoogstraali
0,35493339,1914,Sundasciurus hippurus
0,35500088,1914,Sundasciurus hippurus hippurus
0,35500092,1915,Sundasciurus hippurus ornatus
0,35499546,1916,Tamiops rodolphii
0,35500115,1916,Tamiops rodolphii rodolphii
0,35499545,1917,Tamiops mcclellandii
0,35500105,1917,Tamiops mcclellandii mcclellandii
0,35493357,1919,Tamiops maritimus
0,35500112,1918,Tamiops maritimus hainanus
0,35500111,1919,Tamiops maritimus maritimus
0,35493360,1920,Tamiops swinhoei
0,35500117,1920,Tamiops swinhoei swinhoei
0,55036691,5296,Tamias
0,35493355,1921,Tamias sibiricus
0,35500465,1921,Tamias sibiricus sibiricus
0,35493354,1922,Tamias durangae
0,35500587,1922,Tamias durangae durangae
0,35490173,1923,Tamias rufus
0,35489481,1926,Tamias obscurus
0,35500458,1924,Tamias obscurus meridionalis
